"Date","Price","Open","High","Low","Vol.","Change %"
"06/23/2024","22.630","18.640","22.630","18.640","2.99M","27.42%"
"06/09/2024","17.760","15.990","17.760","15.870","1.97M","10.79%"
"06/02/2024","16.030","16.110","16.800","15.480","2.86M","4.43%"
"05/26/2024","15.350","16.010","16.370","15.220","1.21M","-4.12%"
"05/19/2024","16.010","15.490","16.800","15.020","1.89M","3.56%"
"05/12/2024","15.460","15.770","15.980","14.980","1.11M","-1.97%"
"05/05/2024","15.770","16.090","16.440","15.550","799.32K","-1.25%"
"04/28/2024","15.970","16.520","16.900","15.480","1.26M","-3.15%"
"04/21/2024","16.490","15.250","16.930","15.200","1.31M","8.13%"
"04/14/2024","15.250","16.550","16.690","15.040","1.16M","-7.85%"
"04/07/2024","16.550","16.800","17.230","16.160","422.19K","-1.49%"
"03/31/2024","16.800","16.650","17.280","15.820","1.56M","0.90%"
"03/24/2024","16.650","17.020","17.800","16.170","1.34M","-2.17%"
"03/17/2024","17.020","17.750","18.610","17.020","1.59M","-4.11%"
"03/10/2024","17.750","16.110","17.750","16.720","2.13M","10.18%"
"03/03/2024","16.110","15.350","16.750","14.730","1.45M","4.95%"
"02/25/2024","15.350","17.000","16.970","15.350","834.97K","-9.71%"
"02/18/2024","17.000","15.520","17.100","15.350","1.59M","9.54%"
"02/11/2024","15.520","15.360","15.990","14.900","1.05M","1.04%"
"02/04/2024","15.360","15.400","15.880","14.330","1.64M","-0.26%"
"01/28/2024","15.400","16.100","17.020","15.400","1.30M","-0.26%"
"01/21/2024","15.440","16.250","16.250","15.440","1.86M","-9.71%"
"01/14/2024","17.100","17.990","18.790","17.100","2.03M","-0.23%"
"01/07/2024","17.140","17.140","17.140","17.000","807.66K","4.96%"
"12/31/2023","16.330","15.560","16.330","15.500","1.44M","10.19%"
"12/24/2023","14.820","14.120","14.820","13.820","2.51M","10.19%"
"12/17/2023","13.450","12.810","13.450","12.540","524.11K","10.25%"
"12/10/2023","12.200","11.990","12.200","11.560","1.33M","2.43%"
"12/03/2023","11.910","12.400","12.410","11.710","1.57M","-3.95%"
"11/26/2023","12.400","13.040","13.330","12.350","1.35M","-2.36%"
"11/19/2023","12.700","13.080","14.280","12.650","1.54M","-7.10%"
"11/12/2023","13.670","15.000","15.000","13.670","2.74M","-4.34%"
"11/05/2023","14.290","12.330","14.290","12.330","1.97M","10.18%"
"10/29/2023","12.970","13.650","13.650","12.970","334.41K","-9.68%"
"10/22/2023","14.360","15.110","15.110","14.360","314.34K","-9.69%"
"10/15/2023","15.900","16.800","17.170","15.900","2.53M","-0.81%"
