"Date","Price","Open","High","Low","Vol.","Change %"
"11/03/2024","20.35","23.00","23.00","20.35","0.46K","-9.56%"
"10/27/2024","22.50","21.00","22.50","20.02","0.14K","7.14%"
"10/20/2024","21.00","21.00","21.00","19.50","1.44K","-6.67%"
"10/13/2024","22.50","19.15","22.50","19.15","2.14K","7.14%"
"10/06/2024","21.00","20.00","21.00","19.10","4.56K","5.00%"
"09/29/2024","20.00","21.65","21.65","19.01","0.51K","-7.83%"
"09/22/2024","21.70","21.50","21.70","21.50","0.29K","0.93%"
"09/15/2024","21.50","21.49","21.50","21.49","0.30K","0.05%"
"09/08/2024","21.49","20.10","21.49","20.00","7.39K","7.45%"
"09/01/2024","20.00","20.00","20.00","20.00","1.04K","0.00%"
"08/25/2024","20.00","18.01","20.00","18.01","0.77K","0.00%"
"08/18/2024","20.00","19.00","20.00","19.00","0.50K","5.26%"
"08/11/2024","19.00","17.90","19.00","17.90","0.66K","11.76%"
"08/04/2024","17.00","18.00","18.00","17.00","0.13K","-5.87%"
"07/28/2024","18.06","19.00","19.00","18.06","0.75K","-4.95%"
"07/21/2024","19.00","19.00","19.00","19.00","0.16K","8.57%"
"07/14/2024","17.50","17.70","17.70","17.50","0.12K","-6.42%"
"07/07/2024","18.70","18.00","18.70","18.00","0.06K","6.86%"
"06/23/2024","17.50","18.00","18.00","17.00","0.70K","-4.84%"
"06/09/2024","18.39","15.00","18.39","15.00","4.08K","-0.11%"
"06/02/2024","18.41","17.00","18.41","9.09","2.89K","8.29%"
"05/26/2024","17.00","15.66","17.01","15.66","0.28K","-13.66%"
"05/19/2024","19.69","16.11","19.89","14.30","0.67K","3.74%"
"05/12/2024","18.98","16.00","18.98","16.00","73.17K","-5.05%"
"05/05/2024","19.99","14.14","19.99","12.99","0.77K","42.18%"
"04/28/2024","14.06","20.50","20.50","7.02","1.90K","-21.93%"
"04/21/2024","18.01","20.00","22.00","18.01","0.68K","-9.95%"
"04/14/2024","20.00","18.50","20.00","18.50","0.48K","8.11%"
"04/07/2024","18.50","18.50","18.50","18.50","0.02K","0.00%"
"03/31/2024","18.50","20.00","19.00","18.50","0.63K","-7.50%"
"03/24/2024","20.00","22.70","20.00","20.00","1.55K","-11.89%"
"03/17/2024","22.70","20.80","22.70","22.70","0.13K","9.13%"
"03/10/2024","20.80","21.00","21.00","20.80","0.10K","-0.95%"
"03/03/2024","21.00","23.00","22.80","20.00","4.40K","-8.70%"
"02/25/2024","23.00","22.21","24.95","22.65","1.77K","3.56%"
"02/18/2024","22.21","23.26","23.50","22.00","3.43K","-4.51%"
"02/11/2024","23.26","22.17","24.80","23.00","1.88K","4.92%"
"02/04/2024","22.17","22.71","23.99","22.01","3.49K","-2.38%"
"01/28/2024","22.71","23.00","25.00","22.67","9.39K","-1.26%"
"01/21/2024","23.00","22.00","25.20","22.00","9.57K","-10.68%"
"01/14/2024","25.75","25.00","26.00","20.00","6.66K","7.25%"
"01/07/2024","24.01","24.03","28.29","22.00","2.47K","-15.72%"
"12/31/2023","28.49","28.01","28.49","22.11","7.78K","1.75%"
"12/24/2023","28.00","24.00","29.00","24.00","15.34K","0.00%"
"12/17/2023","28.00","25.00","33.50","21.40","22.15K","31.70%"
"12/10/2023","21.26","37.00","37.00","21.00","11.25K","-42.54%"
"12/03/2023","37.00","26.99","40.00","20.01","46.50K","60.52%"
"11/26/2023","23.05","18.16","23.11","18.16","137.38K","22.15%"
"11/19/2023","18.87","17.39","19.21","17.39","1.41M","3.11%"
"11/12/2023","18.30","18.20","18.50","18.01","5.01M","0.00%"
"11/05/2023","18.30","18.35","18.35","18.01","2.60K","0.00%"
"10/29/2023","18.30","18.17","18.40","18.01","13.34K","0.00%"
"10/22/2023","18.30","18.02","18.46","18.02","23.71K","0.00%"
"10/15/2023","18.30","18.00","18.43","17.65","47.95K","-1.08%"
"10/08/2023","18.50","18.20","18.40","17.65","8.09K","0.00%"
"10/01/2023","18.50","18.20","18.50","18.00","22.02K","0.00%"
"09/24/2023","18.50","18.26","18.50","18.00","22.13K","0.00%"
"09/17/2023","18.50","18.30","18.69","18.00","86.82K","1.09%"
"09/10/2023","18.30","18.00","18.30","17.91","175.20K","1.33%"
"09/03/2023","18.06","18.15","18.17","17.90","52.31K","0.00%"
"08/27/2023","18.06","18.09","18.22","17.90","168.26K","0.00%"
"08/20/2023","18.06","19.04","19.11","18.00","299.55K","-4.90%"
"08/13/2023","18.99","19.89","20.70","18.31","214.26K","-14.73%"
"08/06/2023","22.27","21.85","24.39","21.30","490.11K","2.63%"
"07/30/2023","21.70","17.91","21.98","17.91","398.26K","20.56%"
"07/23/2023","18.00","18.00","18.40","17.51","134.77K","0.33%"
"07/16/2023","17.94","18.12","18.50","17.77","122.59K","-1.27%"
"07/09/2023","18.17","17.55","18.45","17.03","77.35K","0.72%"
"07/02/2023","18.04","17.80","18.87","17.50","165.78K","2.73%"
"06/25/2023","17.56","17.00","18.00","17.00","138.35K","3.29%"
"06/18/2023","17.00","16.35","17.10","16.11","107.16K","3.66%"
"06/11/2023","16.40","17.00","17.10","16.03","158.60K","-3.47%"
"06/04/2023","16.99","20.90","21.23","15.01","377.67K","-17.52%"
"05/28/2023","20.60","21.29","21.71","20.51","491.84K","-1.01%"
"05/21/2023","20.81","21.48","21.48","20.00","164.13K","-0.81%"
"05/14/2023","20.98","17.40","21.90","17.26","308.10K","14.96%"
"05/07/2023","18.25","18.00","18.45","16.75","5.66K","0.00%"
"04/30/2023","18.25","18.00","18.65","17.50","11.33K","0.00%"
"04/23/2023","18.25","17.88","18.95","17.55","25.29K","4.23%"
"04/16/2023","17.51","17.50","17.95","17.50","2.84K","0.00%"
"04/09/2023","17.51","17.88","17.88","16.30","424.32K","6.19%"
"04/02/2023","16.49","17.15","18.10","17.00","31.07K","0.00%"
"03/26/2023","16.49","16.00","17.14","16.00","16.72K","0.00%"
"03/19/2023","16.49","16.97","16.97","14.03","2.15K","0.00%"
"03/12/2023","16.49","15.45","16.50","13.30","19.01K","0.00%"
"03/05/2023","16.49","17.00","17.53","16.10","40.30K","-5.77%"
"02/26/2023","17.50","16.44","17.80","15.00","37.80K","-1.74%"
"02/19/2023","17.81","15.00","16.49","15.00","5.54K","0.00%"
"02/12/2023","17.81","14.58","16.88","14.58","2.24K","0.00%"
"02/05/2023","17.81","17.50","17.50","15.01","6.80K","0.00%"
"01/29/2023","17.81","17.49","18.00","17.00","12.62K","0.00%"
"01/22/2023","17.81","17.99","19.00","16.80","35.82K","0.00%"
