"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2024","3.66","3.78","3.79","3.66","15.02M","-2.31%"
"12/15/2024","3.74","3.89","3.92","3.74","16.33M","-3.47%"
"12/08/2024","3.88","3.97","4.01","3.87","27.77M","-1.46%"
"12/01/2024","3.94","3.85","3.99","3.84","35.90M","3.27%"
"11/24/2024","3.81","3.89","3.96","3.76","22.14M","-1.73%"
"11/17/2024","3.88","4.09","4.11","3.85","19.84M","-4.94%"
"11/10/2024","4.08","4.08","4.19","4.06","34.75M","0.95%"
"11/03/2024","4.04","3.98","4.09","3.96","30.99M","2.43%"
"10/27/2024","3.95","3.96","4.00","3.89","23.65M","-0.24%"
"10/20/2024","3.96","3.82","4.00","3.68","31.42M","4.30%"
"10/13/2024","3.79","3.91","3.94","3.70","23.82M","-2.23%"
"10/06/2024","3.88","4.18","4.20","3.85","32.75M","-6.48%"
"09/29/2024","4.15","4.31","4.43","4.14","59.43M","-3.57%"
"09/22/2024","4.30","4.08","4.44","4.08","97.53M","6.16%"
"09/15/2024","4.05","4.30","4.39","4.05","83.78M","-5.59%"
"09/08/2024","4.29","4.18","4.45","4.01","91.92M","4.20%"
"09/01/2024","4.12","3.98","4.30","3.97","104.57M","3.87%"
"08/25/2024","3.96","3.84","4.00","3.82","80.12M","3.77%"
"08/18/2024","3.82","3.67","3.89","3.65","59.00M","4.74%"
"08/11/2024","3.65","3.62","3.78","3.58","81.52M","2.43%"
"08/04/2024","3.56","3.85","3.86","3.39","55.76M","-8.85%"
"07/28/2024","3.91","4.02","4.05","3.89","32.87M","-2.63%"
"07/21/2024","4.01","3.90","4.21","3.87","83.41M","4.24%"
"07/14/2024","3.85","3.77","3.89","3.67","53.97M","3.08%"
"07/07/2024","3.73","3.80","3.87","3.65","52.31M","-1.02%"
"06/30/2024","3.77","3.73","3.87","3.65","51.43M","1.55%"
"06/23/2024","3.72","3.60","3.80","3.53","97.99M","3.75%"
"06/09/2024","3.58","3.39","3.59","3.22","34.00M","5.37%"
"06/02/2024","3.40","3.48","3.66","3.37","60.27M","-2.48%"
"05/26/2024","3.48","3.61","3.74","3.37","64.09M","-2.42%"
"05/19/2024","3.57","3.28","3.61","3.26","55.87M","9.41%"
"05/12/2024","3.26","3.28","3.29","3.01","26.65M","0.59%"
"05/05/2024","3.24","3.22","3.45","3.16","14.38M","0.60%"
"04/28/2024","3.23","3.33","3.39","3.00","30.98M","-2.33%"
"04/21/2024","3.30","3.67","3.81","3.29","19.60M","-9.95%"
"04/14/2024","3.67","3.62","4.01","3.54","54.02M","1.33%"
"04/07/2024","3.62","3.60","3.66","3.59","7.19M","0.53%"
"03/31/2024","3.60","3.52","3.66","3.29","34.89M","2.18%"
"03/24/2024","3.52","3.66","3.90","3.48","43.68M","-3.67%"
"03/17/2024","3.66","3.75","3.98","3.30","41.20M","-2.56%"
"03/10/2024","3.75","4.05","4.27","3.54","99.89M","-7.35%"
"03/03/2024","4.05","4.43","4.98","3.95","169.68M","-8.46%"
"02/25/2024","4.43","5.00","5.51","4.32","176.51M","-11.52%"
"02/18/2024","5.00","4.91","5.35","4.81","87.57M","1.96%"
"02/11/2024","4.91","4.71","4.94","4.51","113.07M","4.07%"
"02/04/2024","4.71","3.79","4.71","3.72","170.45M","24.30%"
"01/28/2024","3.79","4.00","4.09","3.47","69.38M","-5.05%"
"01/21/2024","3.99","4.06","4.19","3.96","45.08M","-1.19%"
"01/14/2024","4.04","4.01","4.25","3.98","54.13M","1.20%"
"01/07/2024","3.99","4.02","4.22","3.96","29.05M","-0.48%"
"12/31/2023","4.01","3.96","4.08","3.86","17.53M","1.95%"
"12/24/2023","3.94","3.92","3.96","3.62","42.97M","1.99%"
"12/17/2023","3.86","4.10","4.25","3.84","31.84M","-5.41%"
"12/10/2023","4.08","4.16","4.44","3.94","63.32M","-1.62%"
"12/03/2023","4.15","3.89","4.46","3.85","107.67M","8.00%"
"11/26/2023","3.84","3.60","3.90","3.54","123.82M","7.53%"
"11/19/2023","3.57","3.56","3.68","3.31","93.80M","0.81%"
"11/12/2023","3.54","3.40","3.64","3.31","107.25M","5.43%"
"11/05/2023","3.36","3.15","3.47","3.14","136.72M","7.69%"
"10/29/2023","3.12","3.22","3.31","2.99","67.37M","-3.56%"
"10/22/2023","3.24","2.91","3.24","2.89","96.88M","11.59%"
"10/15/2023","2.90","2.92","2.98","2.77","65.33M","-0.33%"
"10/08/2023","2.91","2.80","2.99","2.55","75.52M","3.77%"
"10/01/2023","2.80","2.93","2.94","2.70","41.98M","-3.95%"
"09/24/2023","2.92","3.10","3.11","2.87","56.50M","-5.30%"
"09/17/2023","3.08","3.22","3.23","3.06","41.22M","-3.31%"
"09/10/2023","3.19","3.25","3.34","3.14","62.29M","-1.19%"
"09/03/2023","3.23","3.23","3.32","3.16","38.62M","0.30%"
"08/27/2023","3.22","3.28","3.30","3.18","32.94M","-1.18%"
"08/20/2023","3.25","3.29","3.40","3.20","38.92M","0.30%"
"08/13/2023","3.24","3.33","3.38","3.24","26.62M","-1.74%"
"08/06/2023","3.30","3.19","3.43","3.18","48.17M","3.61%"
"07/30/2023","3.19","3.24","3.30","3.15","18.76M","-1.19%"
"07/23/2023","3.23","3.39","3.40","3.21","19.13M","-4.55%"
"07/16/2023","3.38","3.28","3.45","3.25","35.20M","3.53%"
"07/09/2023","3.26","3.43","3.44","3.23","25.13M","-4.49%"
"07/02/2023","3.42","3.45","3.55","3.41","19.86M","-0.84%"
"06/25/2023","3.45","3.39","3.45","3.29","8.65M","2.57%"
"06/18/2023","3.36","3.46","3.54","3.30","21.92M","-2.51%"
"06/11/2023","3.45","3.59","3.72","3.41","47.27M","-3.49%"
"06/04/2023","3.57","3.41","3.65","3.38","115.37M","5.68%"
"05/28/2023","3.38","3.13","3.48","3.08","91.61M","8.31%"
"05/21/2023","3.12","3.09","3.16","3.03","25.92M","1.56%"
"05/14/2023","3.07","3.24","3.27","2.98","39.74M","-5.04%"
"05/07/2023","3.24","3.26","3.40","3.21","50.67M","-0.59%"
"04/30/2023","3.25","3.48","3.56","3.23","46.42M","-6.35%"
"04/23/2023","3.48","3.44","3.48","3.35","31.68M","1.69%"
"04/16/2023","3.42","3.31","3.49","3.29","39.56M","3.19%"
