"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2025","18.740","18.600","20.500","18.450","5.86M","0.75%"
"05/25/2025","18.600","15.100","18.600","14.850","5.84M","23.18%"
"05/18/2025","15.100","15.050","15.600","14.700","2.72M","0.67%"
"05/11/2025","15.000","14.670","15.140","14.500","1.81M","2.25%"
"05/04/2025","14.670","15.110","15.230","14.500","2.74M","-2.98%"
"04/27/2025","15.120","15.040","15.370","15.000","2.92M","0.80%"
"04/20/2025","15.000","14.800","15.050","14.350","1.23M","2.04%"
"04/13/2025","14.700","14.040","15.150","13.810","4.38M","5.30%"
"04/06/2025","13.960","14.080","14.900","13.360","8.32M","-6.81%"
"03/30/2025","14.980","15.020","15.250","14.500","884.75K","-0.20%"
"03/23/2025","15.010","12.890","15.990","12.810","20.62M","17.27%"
"03/16/2025","12.800","12.450","13.130","11.180","9.55M","2.81%"
"03/09/2025","12.450","9.200","13.500","9.130","24.92M","35.33%"
"03/02/2025","9.200","8.900","9.200","8.600","4.45M","3.95%"
"02/23/2025","8.850","8.674","9.040","8.505","7.69M","2.18%"
"02/16/2025","8.661","8.703","8.838","8.131","4.56M","-0.10%"
"02/09/2025","8.669","9.011","9.116","8.109","2.79M","-3.38%"
"02/02/2025","8.973","8.914","9.179","8.674","3.20M","1.24%"
"01/26/2025","8.863","9.048","9.263","8.800","2.76M","-0.89%"
"01/19/2025","8.943","8.880","9.095","8.678","6.97M","0.85%"
"01/12/2025","8.867","7.966","9.196","7.844","14.00M","11.66%"
"01/05/2025","7.941","7.987","8.080","7.836","2.56M","-0.42%"
"12/29/2024","7.975","7.832","8.000","7.537","1.36M","2.32%"
"12/22/2024","7.794","7.579","8.168","7.579","4.15M","2.83%"
"12/15/2024","7.579","7.794","7.853","7.533","3.03M","-2.17%"
"12/08/2024","7.747","8.025","8.202","7.705","4.23M","-3.36%"
"12/01/2024","8.017","8.109","8.316","7.789","5.09M","-0.94%"
"11/24/2024","8.093","8.632","8.674","7.916","4.34M","-5.04%"
"11/17/2024","8.522","8.185","8.716","8.088","11.40M","4.71%"
"11/10/2024","8.139","7.579","8.253","7.474","11.39M","7.51%"
"11/03/2024","7.571","7.583","7.680","7.242","5.61M","0.28%"
"10/27/2024","7.549","7.453","7.874","7.263","10.09M","1.07%"
"10/20/2024","7.469","6.522","7.747","6.274","28.45M","15.34%"
"10/13/2024","6.476","6.164","6.817","6.034","11.55M","5.56%"
"10/06/2024","6.135","6.114","6.274","5.937","3.25M","0.41%"
"09/29/2024","6.109","6.337","6.383","6.063","6.48M","-3.20%"
"09/22/2024","6.312","6.320","6.484","6.274","5.42M","1.35%"
"09/15/2024","6.227","6.451","6.547","6.021","4.47M","-3.40%"
"09/08/2024","6.446","6.114","6.834","5.987","20.18M","5.51%"
"09/01/2024","6.109","5.895","6.337","5.747","12.26M","4.99%"
"08/25/2024","5.819","5.427","5.941","5.352","12.42M","7.88%"
"08/18/2024","5.394","5.082","5.638","5.074","10.35M","6.75%"
"08/11/2024","5.053","5.095","5.217","5.027","3.58M","1.01%"
"08/04/2024","5.002","5.469","5.469","4.632","3.29M","-9.04%"
"07/28/2024","5.499","5.554","5.684","5.453","2.98M","-0.61%"
"07/21/2024","5.533","5.659","5.760","5.516","2.89M","-2.01%"
"07/14/2024","5.646","5.427","5.760","5.267","7.71M","4.68%"
"07/07/2024","5.394","5.158","5.672","5.082","8.39M","4.66%"
"06/30/2024","5.154","5.057","5.389","5.019","4.11M","2.17%"
"06/23/2024","5.044","4.800","5.208","4.783","5.60M","6.49%"
"06/09/2024","4.737","4.674","4.796","4.198","3.87M","1.90%"
"06/02/2024","4.648","4.968","5.053","4.564","3.48M","-4.83%"
"05/26/2024","4.884","5.011","5.259","4.867","4.56M","-2.36%"
"05/19/2024","5.002","4.931","5.335","4.931","5.48M","2.77%"
"05/12/2024","4.867","4.998","5.019","4.505","3.44M","-1.78%"
"05/05/2024","4.956","4.863","5.461","4.792","3.37M","1.12%"
"04/28/2024","4.901","5.095","5.120","4.674","3.49M","-4.28%"
"04/21/2024","5.120","5.629","5.811","4.855","2.49M","-9.05%"
"04/14/2024","5.629","6.038","6.274","5.516","5.35M","-6.76%"
