"Date","Price","Open","High","Low","Vol.","Change %"
"03/12/2023","2.85","3.60","3.61","2.60","93.59M","-20.62%"
"03/05/2023","3.59","3.26","3.74","3.23","125.12M","11.13%"
"02/26/2023","3.23","2.84","3.42","2.78","91.42M","14.21%"
"02/19/2023","2.82","2.65","3.01","2.61","60.81M","11.69%"
"02/12/2023","2.53","2.49","2.59","2.46","19.49M","1.27%"
"02/05/2023","2.50","2.63","2.63","2.40","26.71M","-4.25%"
"01/29/2023","2.61","2.87","2.89","2.59","18.59M","-8.52%"
"01/22/2023","2.85","3.01","3.05","2.80","21.75M","-4.76%"
"01/15/2023","2.99","2.67","3.03","2.55","47.58M","14.08%"
"01/08/2023","2.62","2.84","2.91","2.61","18.18M","-6.93%"
"01/01/2023","2.82","2.78","2.89","2.72","15.15M","1.33%"
"12/25/2022","2.78","2.74","2.84","2.68","20.70M","1.54%"
"12/18/2022","2.74","2.81","2.82","2.66","21.30M","-2.26%"
"12/11/2022","2.80","2.67","2.93","2.65","54.89M","6.20%"
"12/04/2022","2.64","2.68","2.71","2.60","22.59M","-0.99%"
"11/27/2022","2.67","2.66","2.75","2.63","25.85M","0.60%"
"11/20/2022","2.65","2.65","2.74","2.61","35.78M","1.21%"
"11/13/2022","2.62","2.73","2.75","2.54","31.19M","-2.55%"
"11/06/2022","2.69","2.91","2.96","2.61","31.14M","-7.45%"
"10/30/2022","2.90","3.01","3.13","2.84","37.89M","-2.48%"
"10/23/2022","2.98","3.00","3.40","2.94","73.46M","0.71%"
"10/16/2022","2.96","3.05","3.24","2.85","48.28M","0.00%"
"10/09/2022","2.96","3.31","3.36","2.76","48.69M","-13.71%"
"10/02/2022","3.43","3.92","4.00","3.43","53.56M","-13.81%"
"09/25/2022","3.98","3.75","4.16","3.61","57.67M","6.66%"
"09/18/2022","3.73","3.83","3.94","3.42","71.39M","-0.63%"
"09/11/2022","3.75","3.93","4.01","3.54","100.18M","-5.77%"
"09/04/2022","3.98","3.64","4.62","3.62","67.75M","4.43%"
"08/28/2022","3.81","4.79","4.85","3.81","62.04M","-17.58%"
"08/21/2022","4.63","3.69","4.63","3.68","26.90M","27.42%"
"08/14/2022","3.63","3.36","3.89","3.36","40.65M","13.26%"
"08/07/2022","3.20","2.62","3.20","2.61","23.93M","27.39%"
"07/31/2022","2.52","2.33","2.53","2.21","23.39M","7.93%"
"07/24/2022","2.33","2.29","2.46","2.27","15.89M","0.68%"
"07/17/2022","2.32","2.11","2.32","2.04","6.92M","9.62%"
"07/03/2022","2.11","2.07","2.15","1.91","8.81M","3.76%"
"06/26/2022","2.04","2.35","2.39","2.02","11.99M","-12.68%"
"06/19/2022","2.33","2.49","2.53","2.27","9.86M","-6.16%"
"06/12/2022","2.48","2.38","2.62","2.30","29.11M","6.33%"
"06/05/2022","2.34","2.08","2.34","2.03","6.21M","13.46%"
"05/29/2022","2.06","2.05","2.16","2.01","4.63M","-0.26%"
"05/22/2022","2.06","2.31","2.34","2.04","3.72M","-9.60%"
"05/15/2022","2.28","2.27","2.39","2.25","5.62M","0.82%"
"05/08/2022","2.27","2.48","2.53","2.22","9.65M","-9.01%"
"04/24/2022","2.49","2.50","2.57","2.41","7.84M","4.66%"
"04/17/2022","2.38","2.15","2.38","1.95","5.11M","10.55%"
"04/10/2022","2.15","2.47","2.47","2.03","6.30M","-13.02%"
"04/03/2022","2.47","2.66","2.69","2.46","4.13M","-6.11%"
"03/27/2022","2.63","2.89","2.94","2.61","4.94M","-7.42%"
"03/20/2022","2.85","2.90","3.01","2.83","9.75M","-1.73%"
"03/13/2022","2.90","3.07","3.08","2.71","13.53M","-4.44%"
"03/06/2022","3.03","3.09","3.20","2.89","11.60M","-2.21%"
"02/27/2022","3.10","3.43","3.51","3.01","15.30M","-9.83%"
"02/20/2022","3.44","3.56","3.67","3.38","18.21M","-1.74%"
"02/13/2022","3.50","3.76","3.76","3.25","16.16M","-10.11%"
"02/06/2022","3.89","4.44","4.51","3.89","16.29M","-12.47%"
"01/30/2022","4.45","4.35","4.62","4.17","26.16M","3.76%"
"01/23/2022","4.28","4.42","4.47","4.04","22.39M","0.50%"
"01/16/2022","4.26","3.91","4.26","3.62","17.69M","4.40%"
"01/09/2022","4.08","4.92","4.92","4.08","15.43M","-16.74%"
"01/02/2022","4.91","4.64","5.11","4.64","17.41M","5.75%"
"12/26/2021","4.64","4.56","4.74","4.21","21.24M","6.16%"
"12/19/2021","4.37","4.00","4.37","3.73","17.95M","8.38%"
"12/12/2021","4.03","3.77","4.51","3.77","39.02M","1.60%"
"12/05/2021","3.97","4.16","5.84","3.77","50.74M","-2.91%"
"11/28/2021","4.09","3.36","4.22","3.19","56.77M","15.61%"
"11/21/2021","3.53","2.80","3.56","2.38","51.29M","27.28%"
"11/14/2021","2.78","4.40","4.88","2.46","53.87M","-36.44%"
"11/07/2021","4.37","4.87","7.30","3.51","22.48M","-28.17%"
"10/31/2021","6.08","9.90","11.17","6.08","18.29M","-39.34%"
"10/24/2021","10.03","11.08","11.62","8.45","16.07M","-3.38%"
"10/17/2021","10.38","11.67","11.75","7.67","14.93M","-10.31%"
"10/10/2021","11.57","11.37","11.99","10.71","16.46M","1.67%"
"10/03/2021","11.38","12.14","12.80","11.35","31.03M","-5.75%"
"09/26/2021","12.08","12.17","13.73","12.02","39.51M","0.51%"
"09/19/2021","12.01","11.62","12.51","10.72","63.28M","2.20%"
"09/12/2021","11.76","11.35","13.20","10.30","33.15M","1.44%"
"09/05/2021","11.59","12.39","12.91","10.16","48.01M","-5.39%"
"08/29/2021","12.25","14.52","14.78","11.57","54.28M","-11.04%"
"08/22/2021","13.77","11.88","15.05","11.83","82.10M","14.09%"
"08/15/2021","12.07","9.60","12.38","8.96","78.88M","28.39%"
"08/08/2021","9.40","9.07","9.68","8.00","88.37M","7.19%"
"08/01/2021","8.77","7.92","8.98","7.45","155.66M","10.62%"
"07/25/2021","7.93","6.28","8.32","5.96","126.03M","20.51%"
"07/18/2021","6.58","6.86","7.05","5.97","17.15M","2.59%"
"07/11/2021","6.41","4.11","6.48","3.98","121.75M","51.72%"
"07/04/2021","4.23","3.94","4.69","3.43","72.11M","10.64%"
"06/27/2021","3.82","3.88","4.18","3.30","100.73M","-4.68%"
"06/20/2021","4.01","3.40","4.23","3.17","115.32M","28.64%"
"06/13/2021","3.12","2.32","3.24","2.19","71.49M","34.55%"
"06/06/2021","2.32","2.46","2.59","2.24","49.30M","-7.49%"
"05/30/2021","2.50","1.99","2.87","1.99","63.27M","25.40%"
"05/23/2021","2.00","1.94","2.03","1.77","15.93M","3.99%"
"05/16/2021","1.92","1.90","2.02","1.85","10.51M","1.54%"
"05/09/2021","1.89","1.90","1.98","1.86","7.72M","0.00%"
"05/02/2021","1.89","1.66","1.94","1.66","8.44M","12.76%"
"04/25/2021","1.68","1.66","1.76","1.64","1.37M","1.28%"
"04/18/2021","1.66","1.58","1.66","1.55","1.70M","5.56%"
"04/11/2021","1.57","1.65","1.68","1.53","550.70K","-4.04%"
"04/04/2021","1.63","1.81","1.81","1.53","1.42M","-6.07%"
"03/28/2021","1.74","1.61","1.83","1.58","4.15M","11.51%"
"03/21/2021","1.56","1.72","1.72","1.49","2.01M","-7.66%"
"03/14/2021","1.69","1.72","1.83","1.66","1.57M","-2.74%"
"03/07/2021","1.74","1.84","1.84","1.70","843.30K","-0.45%"
"02/28/2021","1.75","1.80","1.87","1.61","3.40M","-4.76%"
"02/21/2021","1.83","1.75","1.91","1.73","6.96M","7.26%"
"02/14/2021","1.71","1.85","1.86","1.60","3.64M","-7.97%"
"02/07/2021","1.86","1.91","1.91","1.80","6.52M","-1.54%"
"01/31/2021","1.88","1.90","1.97","1.85","8.80M","-1.79%"
"01/24/2021","1.92","1.98","1.99","1.90","8.08M","-3.20%"
"01/17/2021","1.98","1.92","2.03","1.85","23.47M","4.16%"
"01/10/2021","1.90","1.72","1.95","1.69","24.81M","10.41%"
"01/03/2021","1.72","1.73","1.78","1.61","3.39M","1.08%"
"12/27/2020","1.71","1.60","1.77","1.57","5.68M","5.04%"
"12/20/2020","1.62","1.72","1.73","1.54","2.42M","-5.53%"
"12/13/2020","1.72","1.75","1.90","1.70","10.28M","0.62%"
"12/06/2020","1.71","1.71","1.81","1.68","1.60M","0.78%"
"11/29/2020","1.69","1.76","1.76","1.68","912.10K","-0.47%"
"11/22/2020","1.70","1.72","1.78","1.69","1.09M","-1.53%"
"11/15/2020","1.73","1.78","1.85","1.68","2.26M","-2.53%"
"11/08/2020","1.77","1.77","1.87","1.72","3.43M","2.75%"
"11/01/2020","1.73","1.82","1.82","1.65","2.16M","-2.82%"
"10/25/2020","1.78","1.60","1.85","1.58","4.41M","9.79%"
"10/18/2020","1.62","1.85","1.88","1.59","2.20M","-13.78%"
"10/11/2020","1.88","1.90","1.99","1.83","4.41M","-4.44%"
"10/04/2020","1.96","2.06","2.20","1.88","7.57M","-7.12%"
"09/27/2020","2.11","1.63","2.16","1.56","23.63M","39.55%"
"09/20/2020","1.52","1.36","1.53","1.28","7.35M","12.77%"
"09/13/2020","1.34","1.38","1.39","1.32","1.52M","-3.42%"
"09/06/2020","1.39","1.42","1.42","1.32","1.65M","-1.68%"
"08/30/2020","1.42","1.42","1.50","1.38","3.79M","0.56%"
"08/23/2020","1.41","1.46","1.47","1.36","4.74M","-0.93%"
"08/16/2020","1.42","1.44","1.46","1.35","1.71M","0.56%"
"08/09/2020","1.41","1.40","1.55","1.35","7.20M","1.71%"
"08/02/2020","1.39","1.35","1.42","1.29","2.10M","4.99%"
"07/26/2020","1.32","1.38","1.43","1.27","3.19M","-0.79%"
"07/19/2020","1.33","1.18","1.36","1.07","2.63M","12.72%"
"07/12/2020","1.18","1.38","1.55","1.14","6.16M","-12.59%"
"07/05/2020","1.35","1.58","1.60","1.31","6.00M","-9.45%"
"06/28/2020","1.49","1.11","1.53","1.11","5.70M","34.28%"
"06/21/2020","1.11","1.05","1.13","1.03","1.92M","6.57%"
"06/14/2020","1.04","1.02","1.08","1.01","857.80K","0.64%"
"06/07/2020","1.04","1.00","1.09","1.00","1.99M","6.65%"
"05/31/2020","0.97","0.90","1.00","0.90","561.70K","-2.25%"
"05/17/2020","1.00","1.00","1.04","0.98","1.25M","1.34%"
"05/10/2020","0.98","1.05","1.06","0.95","1.30M","-5.70%"
"05/03/2020","1.04","1.12","1.12","1.02","3.28M","-6.74%"
"04/26/2020","1.12","1.07","1.15","1.03","2.40M","7.50%"
"04/19/2020","1.04","1.03","1.07","1.01","1.34M","-2.11%"
"04/12/2020","1.06","1.00","1.09","0.96","1.47M","8.06%"
"04/05/2020","0.98","0.97","1.04","0.95","1.39M","-1.33%"
"03/29/2020","1.00","0.99","1.06","0.95","749.50K","0.53%"
"03/22/2020","0.99","0.86","1.00","0.82","1.03M","21.95%"
"03/15/2020","0.81","0.94","0.95","0.70","1.97M","-17.12%"
"03/08/2020","0.98","0.98","1.04","0.94","1.22M","-5.12%"
"03/01/2020","1.03","0.93","1.06","0.91","1.44M","2.22%"
"02/23/2020","1.01","1.06","1.08","1.00","880.20K","-6.59%"
"02/16/2020","1.08","1.07","1.14","1.02","2.19M","-2.50%"
"02/09/2020","1.11","0.93","1.17","0.93","10.05M","20.00%"
"02/02/2020","0.92","0.89","0.97","0.88","69.80K","0.00%"
"01/26/2020","0.92","0.92","0.93","0.92","41.50K","0.00%"
"01/19/2020","0.92","0.92","0.92","0.86","115.30K","-0.71%"
"01/12/2020","0.93","0.94","0.96","0.88","38.70K","0.00%"
"12/22/2019","0.93","0.99","1.00","0.92","76.20K","-5.24%"
"12/15/2019","0.98","0.95","0.99","0.95","47.30K","0.95%"
"12/08/2019","0.97","0.94","0.99","0.94","83.50K","-1.34%"
"12/01/2019","0.99","0.93","0.99","0.92","167.80K","3.03%"
"11/24/2019","0.96","0.93","0.98","0.93","12.50K","0.00%"
"11/17/2019","0.96","0.99","0.99","0.94","33.70K","0.00%"
